"","AMZN","DIS","MCD","AIG","AXP","USB","LLY","MDT","PFE","CAT","EMR","UNP"
"30",-0.625,-0.0995300000000015,-0.0815429999999999,27.003947,1.184933,0.0838830000000002,0.249361,-0.737383000000001,0.315090999999999,0.431793000000001,0.455289,0.148053
"31",-3.125,0.0497639999999997,-0.244627999999999,-23.935264,-1.221072,-0.391456,0.0356230000000011,-0.934018999999999,-0.967323999999998,-0.25515,0.415293,-0.261941999999999
"32",-1.6875,-0.348358999999999,0.244627999999999,-13.501973,-1.365551,-0.531262,-0.605592000000001,1.818879,0.140394999999998,-0.157016,0.152906999999999,0.0911109999999997
"33",-4.25,-0.796254000000001,-0.815428000000001,-31.2999610000001,-2.239812,-0.307573,-0.961823000000003,0.884859999999996,0,-0.314031,0.191133000000001,-0.0227779999999997
"34",-1.1875,-1.692037,-0.122313999999999,-26.390192,0.202304999999999,0.167767,0.569969,1.179813,-0.280791000000001,0.196269000000001,-0.11468,0.193608999999999
"35",6.875,0.597190999999999,0.203856999999999,-12.274465,-0.231206999999998,-0.251650999999999,0.463099999999997,-0.540747000000003,0.280791000000001,-0.157014999999999,-0.324926,0.0911110000000006
"36",-2,-0.746486999999998,-0.815428999999998,-23.321509,-1.87855,-0.223689,-0.997445999999997,0.786542000000004,-0.526482999999999,-0.490674,-0.0382270000000009,-0.375831000000001
"37",0.6875,-1.741802,-0.244628000000002,4.90976799999999,-1.213835,-0.223689,-1.068692,-1.622243,-0.386088000000001,-0.0785080000000011,-0.248472999999999,0.0341700000000005
"38",-3.375,1.39344,0.0815429999999999,34.982309,1.820749,0.246127,0.463099999999997,0.442430000000002,-0.105297,-0.137388,-0.344039,0.193607999999999
"39",3.125,0.995316000000003,0.407714000000002,12.274464,0.361260999999999,-0.254049,1.104315,0.344112000000003,-0.0350989999999989,-0.157016,-0.2867,-0.0911109999999997
"40",-3,0.547425,-0.326172,11.5445070000001,0.303458000000003,0.225822000000001,-0.320606999999995,0.540746999999996,-0.140395999999999,-0.0588809999999995,-0.286699,0.0455560000000004
"41",-3.3125,-0.149296000000003,-0.244628000000002,-25.176916,-0.447962,0.169366,-0.676839000000001,-0.0983169999999944,0.0701979999999978,-0.137388,-0.17202,-0.079726
"42",-0.0625,1.592504,0.937743000000001,3.6844309999999,-0.0144490000000026,0.0564549999999997,0.178115999999996,1.86803699999999,0.350989000000002,0.608435,-0.133793000000001,0.284726
"43",1.4375,-0.398126000000001,-0.489257000000002,-25.791018,-0.982627999999998,-0.225821,-0.213738999999997,-1.474766,-0.526483000000002,0.0981349999999992,-0.496945999999999,-0.296112
"44",-0.4375,0,-1.100829,-32.5457789999999,-0.664719000000002,-0.310505,-1.781153,0,-0.947671,-0.902839999999999,-0.0382270000000009,-0.318889
"45",0.125,-0.846019999999999,0.570799999999998,15.351737,-0.838123999999997,-0.282277000000001,0.569968999999997,-0.442430000000002,1.368858,0.353285,0.11468,0.0569410000000001
"46",5.1875,1.045083,0.815428000000001,-0.614012000000002,0,0.0846830000000001,2.600484,0.835701,1.088066,0.098135000000001,-0.229358999999999,-0.068327
"47",-1.9375,-0.895783000000002,-0.163084999999999,0.614012000000002,0.910374999999998,0.169366,0.641215000000003,0.983178000000002,0.350988999999998,0.137388999999999,-0.11468,-0.159451
"48",-1.5625,-0.1493,0.448484999999998,31.931766,-0.0288989999999991,0.0564559999999998,-1.104315,-0.835701,-0.386087999999997,-0.0196269999999998,0.420492999999999,0.0710199999999999
"49",0.3125,-0.646954000000001,-1.263914,-4.91254400000003,0.433512,0.0846830000000001,-1.033069,-2.605421,-0.596682000000001,0.0588809999999995,-0.0573399999999999,0
"50",-1.875,0.547425,1.304686,55.880479,1.025979,0.903286,3.027961,1.671402,1.123165,0.765450000000001,0.305812000000001,0.389444
"51",2.5,0.398125,1.019285,83.5138029999999,2.51437,1.35493,1.139938,2.851215,0.701978,0.765450999999999,0.745419,0.446713
"52",-1.4375,1.194379,-0.163084999999999,-25.176916,-0.0289019999999951,-0.197594,-1.923645,0.0491590000000031,-0.386088000000001,-0.333658,-0.229359000000001,0.0801829999999999
"53",-0.625,2.090162,0.489256999999998,15.9658380000001,-0.375711000000003,-0.141138,-0.356231000000001,0.540748000000001,-0.456285000000001,-0.353285,0.592511999999999,-0.366536
"54",8.1875,-0.199062999999999,0.448485999999999,14.737725,0.895926000000003,0.677465,0.534345999999999,-0.0983180000000061,0.947670000000002,0.412166000000001,-0.248472999999999,0.320719
"55",-1.6875,1.045083,0,-9.82518000000005,0.433510999999996,-0.141139000000001,1.068692,1.179813,-0.596681,-0.274777,-0.22936,-0.251994
"56",-3,0.846017000000003,-0.0407719999999969,47.283593,1.907452,0.0846830000000001,0.463099999999997,1.032337,-0.210594,0.196268999999999,0.439605999999999,0.0114580000000002
"57",5,-0.099533000000001,-0.244628000000002,32.545779,-0.0866989999999959,0.0846830000000001,-1.282431,-0.835701,-0.210592999999999,-0.0196269999999998,0.133792999999999,-0.103092
"58",0.4375,0.248829000000001,-0.0407720000000005,-34.3879939999999,-1.184933,-0.310504,-0.926199000000004,1.573084,-0.0701980000000013,-0.137388,-0.076452999999999,0.103092
"59",-3,-0.646954000000001,0.244629,1.8422149999999,0.462409999999998,0.0846830000000001,-0.142492999999995,-0.934018999999999,0.175495000000002,-0.235524,0.0573399999999999,-0.274902
"60",-3.875,-0.099533000000001,1.100828,20.878383,-0.202304999999996,0.0741379999999996,0.427476999999996,-0.294953,0.737076999999999,0.215897,0.458719,0.125993
"61",0.25,-0.447892000000003,0.530029000000003,22.106587,-0.606917000000003,-0.284274999999999,-0.142491999999997,-3.490281,0.0701970000000003,0.549553999999999,1.395272,-0.125993
"62",0.5,0.796254000000005,-0.163086,7.98296500000015,-0.0144500000000036,0.170565,1.068692,0.344112000000003,0.0350989999999989,-0.412165999999999,-0.0382269999999991,0.355078
"63",-3.4375,0.447891999999996,0.733885999999998,79.829371,1.517293,0.710689,1.567415,2.900375,0.807275000000001,0.765451000000001,-0.0382270000000027,-0.0687249999999997
"64",0.375,-0.547424999999997,0.0203530000000001,-27.019221,-1.965254,-0.198993,2.066138,0.589906000000006,0.982769999999999,0.490674,0.726306000000001,-0.0114510000000001
"65",-1.75,-0.895783000000002,0.0204179999999994,-49.1257190000001,-0.578018,-0.198993000000002,-0.872796000000001,0.0314859999999939,-0.631781,-0.314031,-0.22936,0.423804
"66",2.0625,0.348362000000002,-1.019286,12.8955089999999,-0.809222999999996,0,-0.908356999999995,0.049194,-0.140394999999998,-0.0392540000000015,0.11468,0.0458170000000004
"67",3.3125,0.447890999999998,0,-23.948803,-0.447960999999999,-0.0852819999999994,-0.890577,0.0983879999999999,0.245691999999998,-0.294404,-0.0573399999999999,-0.091634
"68",-4.1875,0.248829000000001,-0.407714000000002,42.98506,0.953727000000001,0.0284270000000006,0.320608,1.27904700000001,0.561583000000002,0.0196260000000006,0.0191130000000008,0.16036
"69",0,0.945549999999997,0.856200000000001,27.6332340000001,0.462412999999998,0.739115999999999,1.13993799999999,-1.52501700000001,0,0.19627,0.649853,0.274902
"70",-7,-1.940866,-0.896971000000001,-3.07041900000013,1.286086,0.568551000000001,-0.997445999999997,-1.328241,0.31589,0.431793000000001,-0.152907000000003,0.125993
"71",-8.375,-0.646954000000001,-1.427,-22.106587,-1.098231,-0.568551000000001,2.778599,-2.312123,-0.421187,-0.451420000000001,0.152907000000003,-0.183268
"72",-1.125,-0.298596,-0.366942999999999,-54.0382639999998,-2.774478,-0.0284269999999989,-1.460546,-2.016958,-0.947671,-0.471047,-0.821872000000003,-0.320719
"73",0.1875,-0.099533000000001,0.0815429999999999,-61.4072160000001,0,-0.227421000000001,1.460546,-0.245971000000004,0.0350989999999989,0.137389000000001,0.229359000000002,-0.229085
"74",7.875,0.597190999999999,-0.774657000000001,35.0020959999999,1.372788,0.483268000000001,1.8524,3.197617,0.877472999999998,-0.215896000000001,-0.286699000000002,0.125999999999999
"75",-1.5,1.144613,0.366942999999999,-1.8422149999999,-0.101151999999999,0.170565999999999,1.353677,0.147582,0.982769000000001,-0.728152,-0.554285999999999,-0.0343659999999995
"76",-1.0625,1.045083,1.793942,33.1598799999999,0.866199000000002,0.22742,0.0712460000000021,-0.049194,0.105297,0.118721000000001,0.0764530000000025,0.183268
"77",-2.5625,-1.592508,2.079343,34.3879939999999,1.635708,0.568551000000001,0.997445999999997,1.131464,1.123165,0.316587,0.40138,0.137451
"78",2.625,0.199066000000002,-0.163086000000003,30.703653,1.838364,-0.341131000000001,-0.284984999999999,-0.688717000000004,-0.0350989999999989,0.356160999999998,0.707191999999999,0.320719
"79",1.0625,1.492971,0.0815430000000035,-9.82517899999993,-0.781664999999997,-0.170565,0.463099999999997,0,0.0350989999999989,-0.11872,-0.535173,0.297817
"80",-0.625,-0.597187999999996,-0.040771000000003,-33.773983,0.0868520000000004,-0.511696000000001,0.0712460000000021,1.47582300000001,-0.421187,0.11872,0.0573399999999999,-0.469627
"81",2.3125,1.592505,-0.489256999999998,-8.59697600000004,-1.273827,-0.284274999999999,-0.463099999999997,-2.312123,-0.350988999999998,-0.217654,0.0764530000000008,-0.137451
"82",4.75,-1.293909,0.530028000000001,3.68443100000013,0.434259000000004,0.284274999999999,0.142491999999997,0.245970999999997,-0.175494,-0.197867,0.267586999999999,0.148908
"83",-3.8125,0.796251000000005,0.203856999999999,19.0362579999999,-0.767191000000004,0.142138000000001,0.356231000000001,1.475823,0.631779999999999,0.257227,-0.0955669999999991,-0.217634
"84",-2,-1.393442,-1.223142,-23.948803,-1.404106,-0.426413,0.569969,-0.147582,-0.140395999999999,-0.237439999999999,-0.535171999999999,-0.0458170000000004
"85",0.9375,-1.244145,-1.019286,4.29844300000013,0.636915999999999,-0.454841,0.142493000000002,0.442747000000004,0.175494999999998,-0.296801,0.172018999999999,-0.171817
"86",3.4375,-0.0995299999999979,-0.0407709999999994,15.351827,0.434258,0.0568550000000005,0.284983999999994,1.13146399999999,0.912571,0.356161,0.0573399999999999,0.320719
"87",-2.484402,0.796249999999997,0.0815419999999989,39.3006289999998,1.25935,0.426412999999998,0.427477000000003,-0.049194,0.842374,-0.039574,0.22936,0.0572749999999997
"88",0.234402000000003,0.149300000000004,0.774657000000001,-15.3518259999998,-0.940894999999998,-0.113709999999999,-0.498722999999998,-1.180659,-0.793378999999998,-0.296799999999999,0.17202,0.148908
"89",-2.9375,0.248829000000001,1.060058,3.0703289999999,-1.071171,-0.198992000000001,-1.353677,0.147583000000004,-0.694573999999999,0.11872,-0.139890000000001,-0.103091
"90",1.5625,0.0497629999999987,-0.285399999999999,11.0532929999999,1.187074,0.255847000000001,-1.209556,0.590328999999997,-0.386843000000002,0.138506999999999,0.269316,0.0343589999999994
"91",-1.125,-0.248829000000001,-0.407715,-5.2200899999998,0.521113,0.227421,0.321690000000004,-1.106906,0.219785000000002,0.178080000000001,0.0769470000000005,0.120274999999999
"92",2.3125,0,0.407715,54.3458989999999,1.346206,-0.0284279999999999,0.571894,1.746429,0.509957,0.375947999999999,0.269316,0.00572500000000176
"93",3,1.094849,0.652342000000001,22.106587,-0.738240999999995,-0.369558,-0.857841000000001,0.688718000000001,0.28134,-0.0989339999999999,0.365500000000001,0.171816999999999
"94",1.9375,0.0497670000000028,-0.0815429999999999,-44.827276,-0.130279000000002,-0.540123000000001,-0.607637000000004,-0.295164999999997,0.28134,-0.0791459999999997,-0.384737000000001,-0.0458169999999996
"95",-5.625,-0.846020000000003,-0.285399000000002,4.91254499999991,0.607965,-0.0852829999999987,-0.0714869999999976,-1.033076,0.105502999999999,-0.375948000000001,0.0577100000000002,0.103085
"96",-2.75,-0.0995299999999943,-0.530028999999999,-22.106587,-1.042225,0.312702999999999,1.251018,-1.91857,-0.562680999999998,0.395734000000001,0.0192370000000004,0.0687259999999998
"97",-0.75,-0.149300000000004,0.693114000000001,31.931767,-0.477685999999999,0.369558,-0.428920000000005,-2.016958,-0.14067,0.039574,0,-0.194726000000001
"98",-5.1875,-0.646953999999997,0.163086,-59.5650009999999,0.781666999999999,0.198993,0.214460000000003,-1.918571,0.14067,-0.217654,0.269316,0.160366000000002
"99",1.875,-0.597191000000002,-0.244629000000003,14.123713,-0.521112000000002,0.369558000000001,0.893583999999997,1.131465,0.0351679999999988,0.0593599999999999,0.346263,-0.0229150000000011
"100",-3.0625,0.398129000000001,-0.937741999999997,-3.6844309999999,-0.781667999999996,-0.22742,0.857841000000001,0.590328999999997,0.791240999999999,-0.514455,0.230841999999999,-0.263444
"101",1,0.0497659999999982,0.285399999999999,-10.439282,0.130276000000002,0.0852819999999994,0.107230000000001,-0.541134999999997,-0.298895999999999,0.0197869999999991,-0.230841999999999,-0.148909
"102",5.25,1.59250400000001,-0.774658000000002,2.45631800000001,1.085652,0.220915,-1.322504,1.721794,-0.527512999999999,0.0593599999999999,0.0384740000000008,0.103092
"103",-3.4375,0.248828999999994,-0.489256999999998,-11.7953,2.345007,-0.114472999999998,-0.214461,0.049194,0.175837999999999,-0.0197859999999999,-0.0769480000000016,-0.160360000000001
"104",1.875,-0.348361999999995,-0.122313999999999,46.0756329999999,-0.0868520000000004,0.515129,0.536151000000004,-0.885494000000001,0.28134,0.474881,0.615579,0.160360000000001
"105",7.6875,-1.045079,0.326172,13.515459,1.823892,0.34342,-2.251832,-1.08227,-0.808852999999999,0.415521,0.461684000000002,0.29781
"106",-3.375,0.149296,-0.407715,-28.2596619999999,-0.607962000000001,-0.629603000000001,-0.393177000000001,0.491940999999997,-0.457178000000003,-0.336373999999999,-0.769473000000001,-0.29781
"107",-3.9375,0.199061999999998,-0.244628000000002,8.60075499999994,-1.129078,-0.114473,0.965071000000002,0.442747000000004,0.386843000000002,-0.296801,0.0384729999999998,-0.171811
"108",1.25,-0.547421,-0.163086,28.2597520000002,1.693614,-0.0286179999999998,0.428919999999998,-1.525018,0.0351669999999977,-0.0791470000000007,-0.0577100000000002,0.103084999999999
"109",0.0625,0.199063000000002,0.366943000000003,1.22865299999989,-0.998798999999998,-0.372038,0.0357430000000036,-0.885494000000001,0.422011000000001,-0.217654,-0.327026,-0.229085
"110",0.3125,0.895783000000002,-1.019286,-20.2732779999999,-0.825093000000003,-0.171709,0.714867999999996,0.983882000000001,0.984690000000001,0.039574,0.0577100000000002,0.0343660000000003
"111",-3.75,-0.671878,-0.815428000000001,19.351316,-0.108601,0.200328000000001,1.179531,-0.172218000000001,-0.914355,0.11872,-0.0192370000000004,0.163425999999999
"112",0.5625,-0.422968000000004,-0.163086,27.3386879999998,0.586287000000006,0.0572359999999996,1.429735,0.688718000000001,0.826408999999998,-0.435307999999999,0.327026,-0.103586
"113",-2.5625,0.447892000000003,-0.407713999999999,-7.98647299999993,1.563337,-0.114473,1.179531,0.983882000000001,0.42201,0.11872,-0.596340999999999,-0.241688
"114",-0.125,0.995315999999995,0.244627999999999,17.2016000000001,-0.868518999999999,-0.658220999999999,0.107230000000001,0.123024000000001,0.228617,-0.197867,-0.230841999999999,-0.103579
"115",-0.3125,-0.646957,-0.530028000000001,-51.6047090000002,-2.779268,-0.686838,1.108045,-0.491941000000004,0.527513000000003,-0.336373999999999,0.0384729999999998,-0.103585
"116",-0.6875,0.597191000000002,0.122314000000003,-3.68605099999991,1.389632,0.286182,0.822096999999999,0.614887000000003,-0.668183000000003,-0.257227,0.192368999999999,-0.0690550000000005
"117",0.8125,-0.149299999999997,0,-25.1880719999999,0.347410000000004,-0.114473,0.116153000000004,-0.049194,-0.28134,-0.0197869999999991,0.500157000000002,-0.0115059999999998
"118",-0.0625,0,-0.122314000000003,7.37210099999993,-0.955372000000004,-0.143091,0.0983069999999984,-0.196776,0.351675,0.0197869999999991,-0.115421000000001,0.0460370000000001
"119",-4.0625,-0.199062000000005,0.0815429999999999,-4.91470400000003,0.564536000000004,0.0858549999999987,-1.286761,-1.893934,-0.633015999999998,-0.217654,0.211604999999999,-0.0920730000000001
"120",-8.125,-1.492975,0.774657000000001,23.344957,0.130279000000002,-0.200327999999999,0.464663999999999,-0.344358999999997,0.070335,0.0593599999999999,0.312591000000001,0.0230110000000003
"121",0.0625,0.696724,0.530028000000001,-0.614282000000003,1.780469,0.171709,0.714866999999998,0.196776,0.211005999999998,0.0593599999999999,0.649251,0.0345309999999994
"122",2.5625,-0.398128,-0.489257000000002,17.2015100000001,-1.389636,0.143091999999999,-1.036557,-0.639523000000004,0.42201,0.277013999999999,0.355865000000001,0.0115050000000005
"123",1.375,-0.671878,-0.305817999999999,12.13256,-0.651387999999997,0.0535510000000006,1.402914,0.430388000000001,-0.290174999999998,0.148385000000001,-0.201969999999999,0.212924999999999
"124",-0.75,0.273751999999998,-0.631924999999999,17.3558449999998,-0.521113,-0.353128,8.247796,0.307524000000001,-0.14067,-0.366038000000001,-0.211605000000002,-0.0863209999999999
"125",-0.8125,-0.547423999999999,1.100829,-47.9186579999998,-0.260556999999999,-0.259449999999999,-1.000815,1.475823,0.993524999999998,-0.356160999999998,-0.807946999999999,-0.517907
"126",0.6875,-0.199062999999999,-0.285399999999999,9.82949799999983,0.173704999999998,0.201794,-0.643380000000001,-0.787105999999994,-0.175836999999998,0.672747999999999,0.134657000000001,0.195652000000001
"127",-0.5,-0.398125,-0.448485999999999,20.8876500000001,-0.118304000000002,0,3.28839,-0.600785000000002,-0.14067,-0.257226999999999,0.211606,0.207164
"128",-0.4375,-0.447892,0.244629,-9.21512600000005,-0.130474999999997,0.432416,-1.644195,0.590933999999997,-0.492346000000001,-0.118721000000001,0.0384729999999998,0.230183
"129",0.0625,0.398126000000001,0.203856999999999,20.2732780000001,1.26128,0.201794,-0.357433999999998,1.034136,-0.42201,-0.277013999999999,-0.0961840000000009,0.195659
"130",-1.0625,-0.149297000000001,-0.163086,-1.84302500000013,0.782865999999999,-0.172967,1.71568199999999,0.344712000000001,1.125361,0.0989339999999999,0.577105,0
"131",-1.9375,-1.443208,0.203856999999999,-1.22874400000001,-0.565402999999996,0,-0.571894,0.590933999999997,0.668182999999999,0.593601,0.250078999999999,0.103578
"132",1.9375,0.0497639999999997,-0.366942999999999,-0.614280999999892,0.652384999999995,-0.144138,-1.858655,-0.837156999999998,-0.580292,0.138507000000001,0.192368000000002,-0.0115050000000005
"133",-0.0625,0.846020000000003,-0.326170999999999,-11.0581520000001,0.0434930000000051,-0.288277000000001,-2.28757599999999,0.443200999999995,-1.037414,-0.197867,-0.307789,-0.218677
"134",7.625,0.248828999999997,-0.0815429999999999,-3.68605100000013,1.043819,0.172966000000001,-0.714868000000003,-0.393955999999996,-0.597847999999999,-0.0593599999999999,-0.0384740000000008,0.460365
"135",-1.5,-0.696721,-0.040771000000003,-4.9147939999998,-0.173968000000002,-0.230622,2.269674,0.492444999999996,0.589013000000001,-0.00990900000000039,-0.567502000000001,0.103579
"136",0.625,-0.646956999999997,0,-1.84302500000013,-0.782865999999999,-0.259449,1.16169,0.935645999999998,-0.694516,0.757939,-0.0961840000000009,-0.0230110000000003
"137",-0.875,0.995315999999999,0.040771000000003,0.614372000000003,-0.0869849999999985,0.0864830000000012,-1.00081400000001,-1.23111299999999,0.879187999999999,0.0599309999999988,0.0769480000000016,-0.299245
"138",-0.5625,1.293912,0.203856999999999,25.8023539999999,1.261283,0.144138999999999,-1.286762,0.738667999999997,-0.808852999999999,-0.279677,0.961839999999999,-0.0690479999999996
"139",0.8125,-0.945550000000001,-0.530028000000001,-36.2461349999999,1.652714,-0.201794,0.786353999999996,-0.738667999999997,0.492345,-0.179791,0.125056000000001,-0.0575490000000007
"140",-2.375,-0.646957999999998,-0.407713999999999,10.4437809999999,-1.522236,0.0864829999999994,1.867578,1.42809099999999,0.949524,-0.0799079999999996,-0.0384740000000008,-0.0805599999999993
"141",-1.125,0.696724,0.693113999999998,44.2326070000001,-0.826358999999997,0.172966000000001,-0.080408999999996,0.196978999999999,-2.004549,-0.119861,0.163497000000003,-0.218678000000001
"142",-1.5625,0.447892,0.244628000000002,11.0581519999998,-0.173968000000002,-0.432415000000001,-1.197433,-0.640178999999996,-0.281341000000001,-0.359584,-0.644418000000002,-0.0633019999999993
"143",-4.6875,-0.0497659999999982,0.326172,47.9186580000001,1.870175,-0.115311,0.294868999999998,1.772803,0.624181,0.0399539999999998,0.403974000000002,0.351026999999999
"144",-1.375,-0.099533000000001,-0.122315,-14.129831,-1.60922100000001,-0.259449999999999,1.617431,-1.57582499999999,-0.413174999999999,-0.259698999999999,-1.000315,0.218678000000001
"145",0.125,0.547423999999999,-0.203856999999999,31.638539,0.478416000000003,0,0.929327999999998,-0.738668000000004,-0.281341000000001,0,0,0.0805669999999994
"146",0.125,0.746486999999998,0.611571999999999,4.60756300000003,0.173971000000002,0.605382000000001,1.715682,2.856183,1.336366,0.0799070000000004,0.230841999999999,0.0805600000000011
"147",0.5625,0.497659000000002,0.530028000000001,-33.1744540000002,0.304445999999999,-0.0864830000000012,-0.0714869999999976,-0.0984890000000007,0.211005999999998,0.219745999999999,0.288551999999999,0.184146999999999
"148",0.6875,1.891099,-0.122314000000003,11.0581510000002,0.434925,0.518899000000001,0.643380999999998,0.344712000000001,-0.773685999999998,0.0199770000000008,-0.384737000000001,0.172632999999999
"149",1,-0.0497659999999982,0.0815430000000035,31.33143,1.261283,0.518898999999999,-0.285947,0.590933999999997,0.42201,-0.069935000000001,0.134658000000002,-0.287725
"150",1.3125,-1.094846,0.203856999999999,5.52907600000003,-1.04382,0.115309999999999,-0.473644,0.0984900000000053,-0.325341999999999,0.589333,0.827183999999999,0.126604
"151",-0.875,0.248829000000001,-0.122313999999999,0,0.304445999999999,0.317105000000002,1.143788,-0.344712000000001,0,0.539376000000001,0.711763000000001,0.0345239999999993
"152",-2.0625,-0.547425000000004,-0.530029000000003,-18.430253,0.608894999999997,0.115310999999998,-18.112909,0.640178999999996,-1.222029,-0.2597,0.149456999999998,-0.287731999999999
"153",-0.4375,-0.149296,0.0815429999999999,-21.1947910000001,-0.695879999999995,-0.230621999999999,0.142972999999998,0,-0.42201,-0.0199759999999998,-0.0773589999999977,0.0230259999999998
"154",3.25,0.0995300000000015,0.407714000000002,4.60756300000003,0.782865999999999,0.201794,0.0774680000000032,-0.984890999999998,0.492345,0.359583000000001,0.618866999999998,0.138109000000001
"155",1.1875,0.248829000000001,-0.0815429999999999,15.6657150000001,0.173971000000002,0.345933,0.430371000000001,-0.541690000000003,-0.0879469999999998,0.139837999999999,0.290094,0.0460370000000001
